vx(m/s),vy(m/s),yaw_rate(rad/s),steering(rad),throttle(%),brake(%)
14.84404087,0.03792778,0.02978575,0.0032553185240128744,0.0,0.0
14.84670448,0.0314156,0.02437331,0.0027765954089303056,0.0,0.0
14.8326664,0.02044559,0.01581046,0.0019867016524091462,0.0,0.0
14.81899643,0.01494165,0.01207949,0.0019867016524091462,0.0,0.0
14.80309296,0.01224479,0.00980064,0.0019867016524091462,0.0,0.0
14.76797962,0.00973236,0.00847845,0.0019867016524091462,0.0,0.0
14.74963856,0.00917964,0.00834483,0.0019867016524091462,0.0,0.0
14.73105907,0.0089186,0.00828962,0.0019867016524091462,0.0,0.0
14.71235943,0.00885255,0.0082451,0.0019867016524091462,0.0,0.0
14.67480087,0.00915517,0.00823661,0.0018909570726652588,0.0,0.0
14.65601063,0.00946625,0.00828829,0.0018909570726652588,0.0,0.0
14.63723946,0.00961994,0.00827349,0.0018909570726652588,0.0,0.0
14.61848736,0.00945836,0.00801855,0.0018909570726652588,0.0,0.0
14.59976482,0.00958031,0.00790765,0.0018909570726652588,0.0,0.0
14.56241989,0.00961258,0.00782939,0.0018909570726652588,0.0,0.0
14.54379082,0.00957981,0.0077733,0.0018909570726652588,0.0,0.0
14.52519131,0.00963327,0.00780361,0.0018909570726652588,0.0,0.0
14.50661659,0.00949527,0.00774507,0.0018909570726652588,0.0,0.0
14.46953392,0.00945717,0.00775107,0.0018909570726652588,0.0,0.0
14.4510231,0.00949557,0.0077742,0.0018909570726652588,0.0,0.0
14.43252945,0.00943182,0.007755,0.0018909570726652588,0.0,0.0
14.39559269,0.00946245,0.00776475,0.0018909570726652588,0.0,0.0
14.37715149,0.00945319,0.00778013,0.0018909570726652588,0.0,0.0
14.3403101,0.00943459,0.00775197,0.0018909570726652588,0.0,0.0
14.32191944,0.00943074,0.0077415,0.0018909570726652588,0.0,0.0
14.28518486,0.00942325,0.00770175,0.0018909570726652588,0.0,0.0
14.24852276,0.00941112,0.0077,0.0018909570726652588,0.0,0.0
14.21193981,0.00942344,0.00770046,0.0018909570726652588,0.0,0.0
14.19367504,0.00939445,0.00768258,0.0018909570726652588,0.0,0.0
14.15720654,0.00946542,0.00770469,0.0018909570726652588,0.0,0.0
14.13900566,0.00936864,0.00767002,0.0018909570726652588,0.0,0.0
14.12081814,0.00937371,0.00764607,0.0018909570726652588,0.0,0.0
14.10265541,0.00933409,0.00761469,0.0018909570726652588,0.0,0.0
14.06637955,0.00929951,0.00757271,0.0018909570726652588,0.0,0.0
14.04826736,0.00928644,0.0075573,0.0018909570726652588,0.0,0.0
14.0121069,0.00929581,0.00755357,0.0018909570726652588,0.0,0.0
14.0121069,0.00929581,0.00755357,0.0018909570726652588,0.0,0.0
13.97601986,0.0093087,0.00757476,0.0018909570726652588,0.0,0.0
13.94000435,0.00913607,0.00745447,0.0018909570726652588,0.0,0.0
13.92202377,0.00912048,0.00739232,0.0018909570726652588,0.0,0.0
13.88611889,0.00918575,0.00744541,0.0018909570726652588,0.0,0.0
13.86819458,0.00917925,0.0074515,0.0018909570726652588,0.0,0.0
13.83240032,0.00916646,0.00742666,0.0018909570726652588,0.0,0.0
13.7966814,0.00915463,0.00742268,0.0018909570726652588,0.0,0.0
13.7610321,0.00912243,0.00738998,0.0018909570726652588,0.0,0.0
13.74323654,0.00911574,0.00737361,0.0018909570726652588,0.0,0.0
13.70769978,0.00909963,0.0073589,0.0018909570726652588,0.0,0.0
13.68995857,0.00909012,0.00734486,0.0018909570726652588,0.0,0.0
13.65453053,0.00913029,0.00735746,0.0018909570726652588,0.0,0.0
13.65453053,0.00913029,0.00735746,0.0018909570726652588,0.0,0.0
13.61917877,0.0091015,0.00735642,0.0018909570726652588,0.0,0.0
13.60153008,0.00909788,0.00734377,0.0018909570726652588,0.0,0.0
13.56628513,0.00910936,0.00734687,0.002010637905526683,0.0,0.0
13.53111076,0.00904113,0.00729144,0.002010637905526683,0.0,0.0
13.51354885,0.00903542,0.00726349,0.0021303187383881076,0.0,0.0
13.47848511,0.00932733,0.0075354,0.0023457441509934203,0.0,0.0
13.47848511,0.00932733,0.0075354,0.0023457441509934203,0.0,0.0
13.44349384,0.00995289,0.00796347,0.002752659155812769,0.0,0.0
13.42602253,0.01001089,0.00814252,0.0030877654012795054,0.0,0.0
13.42602253,0.01001089,0.00814252,0.0030877654012795054,0.0,0.0
13.3911314,0.01208341,0.00965972,0.0030877654012795054,0.0,0.0
13.35630798,0.01367521,0.01110882,0.0030877654012795054,0.00396741,0.0
13.33892727,0.01395858,0.01152125,0.0030877654012795054,0.00793481,0.0
13.3042202,0.01460508,0.01178405,0.0030877654012795054,0.01190222,0.0
13.26997471,0.01457521,0.01166624,0.002920212062183007,0.01586962,0.0
13.25486469,0.01466309,0.01160743,0.002489361236972382,0.01983703,0.0
13.22842503,0.01428181,0.01139242,0.0018430847827933148,0.02380444,0.0
13.20468235,0.01258865,0.01010787,0.0009335104097738609,0.02380444,0.0
13.19333363,0.0125144,0.00965192,-0.00023936166572284946,0.02777184,0.0
13.17118931,0.006515,0.00504462,-0.0016994679131774834,0.02777184,0.0
13.14959908,0.0014006,0.00087952,-0.0031835099810233933,0.03173925,0.0
13.13892841,0.00087703,-0.00028649,-0.004787233098093858,0.03173925,0.0
13.11779404,-0.0109336,-0.00914963,-0.006151594549441473,0.03173925,0.0
13.09696388,-0.01950436,-0.01584076,-0.007109040995969742,0.03173925,0.0
13.07627392,-0.02639198,-0.02126895,-0.00758776454377857,0.03570666,0.0
13.05567074,-0.03190254,-0.02536635,-0.007611700580532978,0.03570666,0.0
13.04547215,-0.03424744,-0.0274849,-0.007611700580532978,0.03570666,0.0
13.02528095,-0.03622703,-0.02882783,-0.007611700580532978,0.03570666,0.0
13.0152483,-0.0367454,-0.02896358,-0.007611700580532978,0.03570666,0.0
13.00524044,-0.03692066,-0.02894646,-0.007611700580532978,0.03570666,0.0
12.99525166,-0.03700737,-0.0289186,-0.007611700580532978,0.03570666,0.0
12.98527813,-0.03702253,-0.02893255,-0.007611700580532978,0.03570666,0.0
12.96537399,-0.03677293,-0.02888932,-0.007611700580532978,0.03570666,0.0
12.95544052,-0.03661818,-0.02887944,-0.007611700580532978,0.03570666,0.0
12.9455204,-0.036443,-0.02883014,-0.007611700580532978,0.03570666,0.0
12.93561077,-0.03631687,-0.02878982,-0.007611700580532978,0.03570666,0.0
12.9158268,-0.03622038,-0.02878368,-0.007611700580532978,0.03570666,0.0
12.90595245,-0.03611188,-0.02873621,-0.007611700580532978,0.03570666,0.0
12.89608765,-0.03609068,-0.02870628,-0.007611700580532978,0.03570666,0.0
12.88623524,-0.03613481,-0.02872362,-0.007611700580532978,0.03570666,0.0
12.86655998,-0.03607289,-0.02865284,-0.007611700580532978,0.03570666,0.0
12.85673904,-0.03609581,-0.02865497,-0.007611700580532978,0.03570666,0.0
12.84692955,-0.03604056,-0.02860956,-0.007611700580532978,0.03570666,0.0
12.83712959,-0.03603452,-0.02857914,-0.007611700580532978,0.03570666,0.0
12.81756496,-0.03606227,-0.02859001,-0.007611700580532978,0.03570666,0.0
12.80779934,-0.03605674,-0.02857449,-0.007611700580532978,0.03570666,0.0
12.79804325,-0.03603828,-0.02855499,-0.007611700580532978,0.03570666,0.0
12.78829861,-0.03602296,-0.02853402,-0.007563828507024164,0.03570666,0.0
12.76884556,-0.03599031,-0.02847566,-0.0072765941187031115,0.02380444,0.0
12.75910091,-0.03567511,-0.02827311,-0.007109040995969742,0.01983703,0.0
12.74920845,-0.0350633,-0.02777768,-0.006678190170759118,0.01586962,0.0
12.73912525,-0.03445524,-0.02720201,-0.0063191476721748425,0.01190222,0.0
12.7288332,-0.03382455,-0.02663281,-0.006007977463462513,0.00793481,0.0
12.70724297,-0.03067163,-0.024047,-0.005385637478764113,0.00396741,0.0
12.6942091,-0.02916566,-0.02273124,-0.004906913930955284,0.0,0.0
12.6642952,-0.02603939,-0.02024067,-0.004452126636263991,0.0,0.0
12.6321106,-0.02364577,-0.01861548,-0.004284573729893753,0.0,0.0
12.59920788,-0.0210938,-0.01680803,-0.003997339557935829,0.0,0.0
12.58266163,-0.02068567,-0.0162081,-0.0036861695655866296,0.0,0.0
12.58266163,-0.02068567,-0.0162081,-0.0036861695655866296,0.0,0.0
12.5495348,-0.01924454,-0.01527786,-0.0031835099810233933,0.0,0.0
12.51613808,-0.01702264,-0.01373884,-0.0024654252002179757,0.0,0.0
12.51613808,-0.01702264,-0.01373884,-0.0024654252002179757,0.0,0.0
12.49939632,-0.01677123,-0.01313417,-0.0019627656156547394,0.0,0.0
12.46617126,-0.01285213,-0.01019158,-0.0016755316600599464,0.0,0.0
12.44985199,-0.0123696,-0.00933397,-0.0015079783209634473,0.0,0.0
12.4178791,-0.00900364,-0.00682046,-0.001316489161475672,0.0,0.0
12.4178791,-0.00900364,-0.00682046,-0.001316489161475672,0.0,0.0
12.38672352,-0.00741807,-0.00572164,-0.0010292552058808787,0.0,0.0
12.35677147,-0.00606212,-0.00489335,-0.0006941487440510112,0.0,0.0
12.3423481,-0.00585398,-0.00464391,-9.574457974388762e-05,0.0,0.0
12.31421566,-0.00359914,-0.00300362,0.0007659572870404921,0.0,0.0
12.30042171,-0.003389,-0.00255167,0.0017473402030494273,0.0,0.0
12.27326775,0.00133413,0.0010436,0.003398935609991836,0.0,0.0
12.27326775,0.00133413,0.0010436,0.003398935609991836,0.0,0.0
12.24667549,0.0056702,0.00450933,0.005289892682657094,0.0,0.0
12.22066498,0.0123138,0.00952519,0.007468083494554017,0.0,0.0
12.20782185,0.0130184,0.01115891,0.00923935995072098,0.0,0.0
12.18215179,0.02784108,0.0221828,0.010603721618431728,0.0,0.0
12.1693306,0.02948958,0.02480144,0.011393615374952886,0.0,0.0
12.14357376,0.04272099,0.03424343,0.011704785150938955,0.0,0.0
12.1179266,0.04883909,0.03857747,0.011824466200163513,0.0,0.0
12.10516548,0.05006151,0.03951114,0.011824466200163513,0.0,0.0
12.07972717,0.05296359,0.04099208,0.011824466200163513,0.0,0.0
12.05442238,0.05361496,0.04121929,0.011824466200163513,0.0,0.0
12.04181194,0.05360878,0.04121299,0.011537232028205587,0.0,0.0
12.01666546,0.0533014,0.04113405,0.01122606225221952,0.0,0.0
11.99162865,0.05216189,0.04056466,0.010914891178054668,0.0,0.0
11.9791441,0.0519656,0.04032155,0.010747338704410688,0.0,0.0
11.94186306,0.04923182,0.03813024,0.010148934107377303,0.0,0.0
11.91712189,0.04815008,0.0375104,0.009813827645547436,0.0,0.0
11.90480804,0.04552884,0.03568617,0.009694147245412272,0.0,0.0
11.88021946,0.04428578,0.03414949,0.009694147245412272,0.0,0.0
11.86795902,0.04339797,0.03362748,0.009694147245412272,0.0,0.0
11.85572147,0.04308341,0.03339642,0.009694147245412272,0.0,0.0
11.8313055,0.04264908,0.03323634,0.00962233848605966,0.0,0.0
11.79485321,0.04248898,0.0331604,0.008138296201850621,0.0,0.0
11.78274727,0.04249062,0.0331312,0.007013296632588985,0.0,0.0
11.63319111,0.0136723,0.01012626,0.0017234039499318902,0.0,0.0
11.60128593,0.01191746,0.00874578,0.0015558508271985214,0.0,0.0
11.57642937,0.00959916,0.00740353,0.0015558508271985214,0.0,0.0
11.55178356,0.00802446,0.00636022,0.0015558508271985214,0.0,0.0
11.52521229,0.00683533,0.00558878,0.0015558508271985214,0.0,0.0
11.46619129,0.00588546,0.00499804,0.0015558508271985214,0.0,0.0
11.43469238,0.00570055,0.0048845,0.0015558508271985214,0.0,0.0
11.4023571,0.00567531,0.00483753,0.0015558508271985214,0.0,0.0
11.36941051,0.0056847,0.00479058,0.0015558508271985214,0.0,0.0
11.30218792,0.00583006,0.0047102,0.0015558508271985214,0.0,0.0
11.1989727,0.00600935,0.00467026,0.0015558508271985214,0.0,0.0
11.1989727,0.00600935,0.00461123,0.0015558508271985214,0.0,0.0
10.98614502,0.00595555,0.00456,0.0015558508271985214,0.0,0.0
10.94995022,0.00594018,0.00454573,0.0015558508271985214,0.0,0.0
10.91356182,0.00591536,0.00453194,0.0015558508271985214,0.0,0.0
10.8769846,0.00589171,0.00451742,0.0015319145740809842,0.00396741,0.0
10.76615715,0.005844,0.00448345,0.0010771274957528227,0.01586962,0.0
10.72916412,0.00548819,0.00424664,0.0010292552058808787,0.01983703,0.0
10.6934824,0.00506938,0.00388623,0.000909574373019454,0.03173925,0.0
10.59329987,0.00381576,0.00277889,0.0008856381199019171,0.05159154,0.0
10.56165504,0.00362488,0.00265468,0.0008856381199019171,0.05952635,0.0
10.53070545,0.00349942,0.002605,0.0005984041643071235,0.07142857,0.0
10.5003643,0.00339838,0.00257874,0.0003111702087123304,0.07539598,0.0
10.44157696,0.00256032,0.00198405,-0.0005265956213176427,0.0912656,0.0
10.41301918,0.00169485,0.00133295,-0.0010292552058808787,0.10713523,0.0
10.38498116,0.00072342,0.00051419,-0.001196808328614247,0.11110263,0.0
10.27941799,-0.0037397,-0.00310885,-0.001220744365368654,0.12300485,0.0
10.2296381,-0.00441594,-0.00334205,-0.001220744365368654,0.12698752,0.0
10.20545387,-0.00461638,-0.00338025,-0.001220744365368654,0.12698752,0.0
10.15157604,-0.00477507,-0.00344183,-0.001220744365368654,0.13095492,0.0
10.12798309,-0.00476924,-0.00347985,-0.001220744365368654,0.13492233,0.0
10.11854553,-0.00474274,-0.00348898,-0.001220744365368654,0.13888973,0.0
10.10296535,-0.00470726,-0.00352016,-0.001220744365368654,0.14285715,0.0
10.09076214,-0.00467146,-0.00350795,-0.001220744365368654,0.14682455,0.0
10.08561802,-0.00466379,-0.00350282,-0.001196808328614247,0.15475936,0.0
10.07683086,-0.00464062,-0.00348504,-0.0011728720754967102,0.16269417,0.0
10.07000446,-0.00463661,-0.00347384,-0.0011728720754967102,0.17062898,0.0
10.06728935,-0.00463179,-0.00347019,-0.0011728720754967102,0.18253121,0.0
10.06319809,-0.00444031,-0.0032955,-0.0011728720754967102,0.19046602,0.0
10.0612936,-0.00437033,-0.00325706,-0.0011728720754967102,0.19840083,0.0
10.06113625,-0.00435448,-0.00324807,-0.0011728720754967102,0.20236823,0.0
10.06226635,-0.00436617,-0.00326948,-0.0011728720754967102,0.20633565,0.0
10.06526279,-0.00430174,-0.00323353,-0.0011728720754967102,0.21031831,0.0
10.0673418,-0.00429936,-0.00321534,-0.0011728720754967102,0.21428572,0.0
10.07247829,-0.00431174,-0.00322904,-0.000981382916008935,0.21825312,0.0
10.07889175,-0.00434907,-0.00324896,-0.0008617018667843797,0.21825312,0.0
10.08252716,-0.00435109,-0.00325842,-0.0008617018667843797,0.21825312,0.0
10.09045506,-0.00346617,-0.00256985,-0.0008617018667843797,0.21825312,0.0
10.09897137,-0.00322165,-0.00231819,-0.0008617018667843797,0.21825312,0.0
10.10337257,-0.00313462,-0.0022873,-0.0008617018667843797,0.21825312,0.0
10.11236191,-0.00303628,-0.00228875,-0.0008617018667843797,0.21825312,0.0
10.1215086,-0.00304537,-0.00231295,-0.0008617018667843797,0.21825312,0.0
10.12611866,-0.00304942,-0.00232666,-0.0008617018667843797,0.21825312,0.0
10.13537788,-0.00304718,-0.00232286,-0.0008617018667843797,0.21825312,0.0
10.14466667,-0.00310838,-0.00233187,-0.0008617018667843797,0.21825312,0.0
10.14931488,-0.00312067,-0.00234356,-0.0008617018667843797,0.21825312,0.0
10.15861034,-0.00310226,-0.00231634,-0.0008617018667843797,0.21825312,0.0
10.16789818,-0.00312495,-0.00233191,-0.0008617018667843797,0.21825312,0.0
10.17717361,-0.00310597,-0.0023282,-0.0008617018667843797,0.21825312,0.0
10.18643475,-0.00310426,-0.00232218,-0.0008617018667843797,0.21825312,0.0
10.19105911,-0.00312573,-0.00233751,-0.0008617018667843797,0.21825312,0.0
10.20029354,-0.00310356,-0.0023235,-0.0008617018667843797,0.21825312,0.0
10.20490265,-0.00313613,-0.002347,-0.0008617018667843797,0.21825312,0.0
10.21410942,-0.00313036,-0.00234285,-0.0008617018667843797,0.21825312,0.0
10.21870327,-0.00313175,-0.0023506,-0.0008617018667843797,0.21825312,0.0
10.22787857,-0.00307976,-0.0023121,-0.0008617018667843797,0.21825312,0.0
10.23703289,-0.00315952,-0.00235617,-0.0008617018667843797,0.21825312,0.0
10.24160385,-0.00316444,-0.00238292,-0.0008617018667843797,0.21825312,0.0
10.25072861,-0.00311232,-0.00233661,-0.0008617018667843797,0.21825312,0.0
10.25983334,-0.00311836,-0.00233423,-0.0008617018667843797,0.21825312,0.0
10.26891327,-0.00311715,-0.0023391,-0.0008617018667843797,0.21825312,0.0
10.28250027,-0.00311094,-0.00234275,-0.0008617018667843797,0.21428572,0.0
10.2915163,-0.00314393,-0.0023565,-0.0008617018667843797,0.21428572,0.0
10.30028248,-0.00312945,-0.00235616,-0.0008617018667843797,0.21428572,0.0
10.30457115,-0.00314194,-0.00235865,-0.0008617018667843797,0.21428572,0.0
10.30880833,-0.00315618,-0.00236906,-0.0008617018667843797,0.21428572,0.0
10.31717205,-0.00314681,-0.00236194,-0.0008617018667843797,0.21031831,0.0
10.32129574,-0.0031371,-0.0023571,-0.0008617018667843797,0.21031831,0.0
10.32532883,-0.00314044,-0.00235581,-0.0008617018667843797,0.21031831,0.0
10.32927608,-0.00316129,-0.00237155,-0.0008617018667843797,0.21031831,0.0
10.3369751,-0.00314321,-0.00236046,-0.0007180849971685484,0.21031831,0.0
10.3407526,-0.00316477,-0.00237552,-0.0005505318744351799,0.21031831,0.0
10.344491,-0.00314284,-0.00236761,-0.00026329791884038655,0.20633565,0.0
10.34820271,-0.00289248,-0.00219622,-7.180854298948092e-05,0.20633565,0.0
10.35545444,-0.00161901,-0.00120962,0.0004547870783281618,0.19046602,0.0
10.35890484,-0.00081686,-0.0004889,0.0005744679111895866,0.18649861,0.0
10.36205578,0.00047661,0.00049941,0.0005744679111895866,0.18253121,0.0
10.36486053,0.00078076,0.00090609,0.0005744679111895866,0.1785638,0.0
10.37104702,0.00212986,0.00163148,0.0005744679111895866,0.15872677,0.0
10.37230396,0.00228644,0.00166686,0.0005744679111895866,0.15475936,0.0
10.37302589,0.00232207,0.00164129,0.0005744679111895866,0.15079196,0.0
10.37206936,0.00234724,0.00164063,0.0005744679111895866,0.13888973,0.0
10.37076473,0.00234498,0.00165188,0.0005744679111895866,0.13888973,0.0
10.36894321,0.00234366,0.00168104,0.0005744679111895866,0.13888973,0.0
10.3666935,0.00227567,0.00166906,0.0005744679111895866,0.13492233,0.0
10.36122799,0.00224074,0.00167195,0.0005744679111895866,0.13095492,0.0
10.35806084,0.00223089,0.0016729,0.0005744679111895866,0.13095492,0.0
10.35459328,0.00214949,0.00162539,0.0005744679111895866,0.13095492,0.0
10.35087681,0.00225072,0.00167595,0.0005744679111895866,0.13095492,0.0
10.34290886,0.00222337,0.00165764,0.0005744679111895866,0.13095492,0.0
10.33446693,0.00224848,0.00169026,0.0005744679111895866,0.12698752,0.0
10.33013535,0.00225209,0.00169735,0.0006462764541790674,0.12698752,0.0
10.32122707,0.00226652,0.00169083,0.0010531912426352853,0.12698752,0.0
10.31194496,0.00246043,0.0018209,0.0017473402030494273,0.13492233,0.0
10.30721188,0.00245471,0.00186346,0.0023457441509934203,0.14285715,0.0
10.29785347,0.00582729,0.0043565,0.0024654252002179757,0.15475936,0.0
10.28941154,0.00813617,0.00627412,0.0024654252002179757,0.16666158,0.0
10.28572178,0.00836698,0.00672268,0.0024654252002179757,0.18253121,0.0
10.27967072,0.0095933,0.00733496,0.0024654252002179757,0.20236823,0.0
10.27626228,0.01003802,0.0073966,0.0024654252002179757,0.21825312,0.0
10.27573681,0.0101045,0.00739479,0.0024654252002179757,0.22618793,0.0
10.27573681,0.0101045,0.00739479,0.0024654252002179757,0.22618793,0.0
10.2771244,0.01003413,0.00731241,0.0024654252002179757,0.23809016,0.0
10.2818861,0.00991965,0.0073077,0.0023696804041109572,0.24205756,0.0
10.2818861,0.00991965,0.0073077,0.0023696804041109572,0.24205756,0.0
10.28542042,0.00985405,0.0073039,0.0023457441509934203,0.24602497,0.0
10.29441261,0.00946702,0.00709582,0.0023457441509934203,0.24602497,0.0
10.30553341,0.00923573,0.00689916,0.0023457441509934203,0.24999237,0.0
10.31166363,0.00918042,0.00685051,0.0022978718611214766,0.25395977,0.0
10.32479095,0.00904115,0.00678073,0.0018670208195477218,0.25792718,0.0
10.33909225,0.00905371,0.00679187,0.0016755316600599464,0.25792718,0.0
10.34664536,0.00905332,0.00680745,0.001220744365368654,0.25792718,0.0
10.36236763,0.00732984,0.00536755,0.0005744679111895866,0.26189458,0.0
10.36236763,0.00732984,0.00536755,0.0005744679111895866,0.26189458,0.0
10.37865067,0.00575028,0.00425319,-9.574457974388762e-05,0.26189458,0.0
10.38700199,0.00544313,0.00383504,-0.0010053189527633416,0.26189458,0.0
10.4040556,0.00165208,0.00107054,-0.0020824464485161643,0.26586199,0.0
10.41270924,0.00101436,0.00033792,-0.002752659155812769,0.26982939,0.0
10.43028545,-0.00504434,-0.0039546,-0.0035425524796076683,0.2737968,0.0
10.4485054,-0.00866099,-0.00679579,-0.0041648928970323285,0.2737968,0.0
10.4674263,-0.01228546,-0.00920399,-0.004428190599509585,0.2737968,0.0
10.4770937,-0.01307747,-0.01003284,-0.004476063105744659,0.2777642,0.0
10.4967041,-0.0163021,-0.01230795,-0.004499999142499066,0.2777642,0.0
10.51678085,-0.01741499,-0.0129768,-0.004499999142499066,0.2777642,0.0
10.53721905,-0.01780482,-0.01315228,-0.004499999142499066,0.2777642,0.0
10.54752445,-0.0178897,-0.01319779,-0.004499999142499066,0.2777642,0.0
10.55786705,-0.01789284,-0.01322913,-0.004499999142499066,0.2777642,0.0
10.57862949,-0.01781705,-0.01326414,-0.004499999142499066,0.2777642,0.0
10.59944916,-0.01771255,-0.01328358,-0.004499999142499066,0.2777642,0.0
10.6098671,-0.01768008,-0.01329407,-0.004499999142499066,0.2777642,0.0
10.63070202,-0.01766084,-0.01332491,-0.004499999142499066,0.2777642,0.0
10.65152168,-0.0176618,-0.01334601,-0.004499999142499066,0.2777642,0.0
10.67232037,-0.01769356,-0.01336482,-0.004499999142499066,0.2777642,0.0
10.68270683,-0.01771023,-0.01337646,-0.004499999142499066,0.2777642,0.0
10.70345592,-0.01775814,-0.01340894,-0.004499999142499066,0.2777642,0.0
10.71381569,-0.01777767,-0.01342573,-0.004499999142499066,0.2777642,0.0
10.73451138,-0.01780014,-0.0134408,-0.004499999142499066,0.2777642,0.0
10.75516415,-0.01782551,-0.01346414,-0.004499999142499066,0.2777642,0.0
10.77577686,-0.01784664,-0.01348894,-0.004499999142499066,0.2777642,0.0
10.78606892,-0.01786157,-0.01350097,-0.004499999142499066,0.2777642,0.0
10.80661964,-0.01790086,-0.01353907,-0.004499999142499066,0.2777642,0.0
10.82712746,-0.01790226,-0.01355016,-0.004499999142499066,0.2777642,0.0
10.82712746,-0.01790226,-0.01355016,-0.004499999142499066,0.2777642,0.0
10.84759521,-0.01793294,-0.01357116,-0.004499999142499066,0.2777642,0.0
10.85781097,-0.01794665,-0.01358662,-0.004499999142499066,0.2777642,0.0
10.86801815,-0.01794633,-0.01359168,-0.004499999142499066,0.2777642,0.0
10.88839722,-0.01798293,-0.01362802,-0.004499999142499066,0.2777642,0.0
10.89857101,-0.01798573,-0.01363009,-0.004499999142499066,0.2777642,0.0
10.90873432,-0.01802202,-0.01365423,-0.004499999142499066,0.2777642,0.0
10.91888428,-0.01803688,-0.01367387,-0.004499999142499066,0.2777642,0.0
10.93915272,-0.01806645,-0.01369802,-0.004499999142499066,0.2777642,0.0
10.94926929,-0.01806651,-0.01370506,-0.004499999142499066,0.28173161,0.0
10.95937634,-0.01808093,-0.01371371,-0.004499999142499066,0.28173161,0.0
10.96948338,-0.01809106,-0.013725,-0.004499999142499066,0.28173161,0.0
11.00017262,-0.01813439,-0.01376254,-0.004499999142499066,0.28173161,0.0
11.01048851,-0.01813395,-0.01377102,-0.004499999142499066,0.28173161,0.0
11.0208292,-0.01814421,-0.01377977,-0.004499999142499066,0.28173161,0.0
11.03118515,-0.01816766,-0.01379897,-0.004499999142499066,0.28173161,0.0
11.05192471,-0.01817939,-0.01381522,-0.004499999142499066,0.28173161,0.0
11.06230068,-0.01820348,-0.01383428,-0.004499999142499066,0.28173161,0.0
11.07267475,-0.01820509,-0.01384218,-0.004499999142499066,0.28173161,0.0
11.08304691,-0.01821868,-0.01385112,-0.004499999142499066,0.28173161,0.0
11.10377216,-0.0182412,-0.01387885,-0.004499999142499066,0.28173161,0.0
11.1141243,-0.01826654,-0.01389636,-0.004499999142499066,0.28173161,0.0
11.1244669,-0.0182569,-0.01389532,-0.004499999142499066,0.28173161,0.0
11.134799,-0.01826533,-0.01390014,-0.004499999142499066,0.28173161,0.0
11.16570091,-0.01830516,-0.01394599,-0.004499999142499066,0.2737968,0.0
11.18575764,-0.01836092,-0.01398743,-0.004499999142499066,0.26982939,0.0
11.19557667,-0.01837888,-0.0140083,-0.004499999142499066,0.26189458,0.0
11.21478367,-0.01840223,-0.0140299,-0.004499999142499066,0.25395977,0.0
11.23292542,-0.01844417,-0.01406586,-0.004499999142499066,0.24999237,0.0
11.24148941,-0.0184653,-0.01408646,-0.004499999142499066,0.24602497,0.0
11.24148941,-0.0184653,-0.01408646,-0.004499999142499066,0.24602497,0.0
11.25762177,-0.01851082,-0.01412879,-0.004499999142499066,0.24205756,0.0
11.2651701,-0.0185345,-0.01415044,-0.004499999142499066,0.24205756,0.0
11.2651701,-0.0185345,-0.01415044,-0.004499999142499066,0.24205756,0.0
11.27934933,-0.01859681,-0.01420473,-0.004499999142499066,0.24205756,0.0
11.29249954,-0.01862568,-0.01423435,-0.004499999142499066,0.24205756,0.0
11.30498314,-0.01867072,-0.01426732,-0.004499999142499066,0.24205756,0.0
11.31105709,-0.018685,-0.01428411,-0.004499999142499066,0.24205756,0.0
11.31105709,-0.018685,-0.01428411,-0.004499999142499066,0.24205756,0.0
11.32296371,-0.01869479,-0.01429471,-0.004499999142499066,0.24205756,0.0
11.32882977,-0.01870447,-0.01430281,-0.004499999142499066,0.24205756,0.0
11.34043598,-0.01872128,-0.01431932,-0.004499999142499066,0.24205756,0.0
11.35192108,-0.01875044,-0.01434413,-0.004499999142499066,0.24205756,0.0
11.35192108,-0.01875044,-0.01434413,-0.004499999142499066,0.24205756,0.0
11.35763264,-0.01875906,-0.01435662,-0.004332446019765697,0.24205756,0.0
11.36899757,-0.01876307,-0.01435953,-0.003039893111407562,0.24205756,0.0
11.3803072,-0.01855941,-0.01422912,0.0013643614513476159,0.24205756,0.0
11.38594627,-0.01854458,-0.01416668,0.011417550978981032,0.24205756,0.0
11.38594627,-0.01854458,-0.01416668,0.011417550978981032,0.24205756,0.0
11.39719105,-0.00269413,-0.00269157,0.029513292128721183,0.24205756,0.0
11.4081192,0.02819219,0.02096345,0.056321797391501546,0.24205756,0.0
11.4179163,0.08345568,0.06399027,0.08741488222598016,0.24205756,0.0
11.42294598,0.09694973,0.08295069,0.12233773488843205,0.24205756,0.0
11.42294598,0.09694973,0.08295069,0.12233773488843205,0.24205756,0.0
11.42402172,0.23966053,0.19029103,0.16580582688476084,0.24205756,0.0
11.42114067,0.36187357,0.28897116,0.19364359449340537,0.24205756,0.0
11.4195919,0.41359752,0.33243111,0.22662761498059936,0.24205756,0.0
11.40274334,0.55561066,0.43761206,0.2579840050902648,0.24205756,0.0
11.3841486,0.67240024,0.5287143,0.2854866664534426,0.24205756,0.0
11.374856,0.72333729,0.56928539,0.3082020549077106,0.24205756,0.0
11.34957123,0.81806731,0.64491463,0.3275664412726245,0.24205756,0.0
11.32379532,0.89541698,0.7108019,0.34027652871636577,0.24205756,0.0
11.31122208,0.92843175,0.74031866,0.34585367093276304,0.24205756,0.0
